year,car_name,car_price,car_num,car_img
2022, 领克06 EM-P  ,13.68-15.68万,"6,121辆",https://img4.bitautoimg.com/autoalbum/files/20231208/156/202312085390202308115623469_6.png
2022, 领界  ,10.98-16.48万,"6,082辆",https://img2.bitautoimg.com/autoalbum/files/20190114/848/0427528481_6.png
2022, 途观L 插电混动  ,26.105-27.205万,"6,081辆",https://img2.bitautoimg.com/autoalbum/files/20231124/91/202311242891081151009129910_6.png
2022, 柯珞克  ,14.99-15.49万,"5,996辆",https://img1.bitautoimg.com/autoalbum/files/20231211/192/202312112794228689919276295_6.png
2022, EVOS  停售 ,19.98-25.98万,"5,942辆",https://img1.bitautoimg.com/autoalbum/files/20231124/214/202311242883081139521462511_6.png
2022, 标致5008  ,17.87-23.37万,"5,899辆",https://img2.bitautoimg.com/autoalbum/files/20221125/747/202211251343934412074727925_6.png
2022, 摩卡PHEV  ,23.18-23.88万,"5,756辆",https://img4.bitautoimg.com/autoalbum/files/20240522/53/202405222685635817205393942_6.png
2022, 奔腾T55  ,8.59-10.49万,"5,720辆",https://img1.bitautoimg.com/autoalbum/files/20230606/634/202306061904601977763456488_6.png
2022, 远景X3  停售 ,4.99-6.89万,"5,425辆",https://img4.bitautoimg.com/autoalbum/files/20230710/853/202307106581898587885323068_6.png
2022, 长安CS15  停售 ,6.19-7.69万,"5,214辆",https://img2.bitautoimg.com/autoalbum/files/20190305/749/0518027494_6.png
2022, 本田e:NS1  ,17.50-21.80万,"5,180辆",https://img1.bitautoimg.com/autoalbum/files/20231008/94/202310081036673192409413123_6.png
2022, 柯迪亚克  ,19.19-24.39万,"5,114辆",https://img1.bitautoimg.com/autoalbum/files/20241008/689/202410083637837364668990088_6.png
2022, 福特电马  ,23.98-35.98万,"4,860辆",https://img1.bitautoimg.com/autoalbum/files/20240726/64/202407268510197667106457189_6.png
2022, 启辰T60  ,8.68-11.28万,"4,848辆",https://img4.bitautoimg.com/autoalbum/files/20180823/931/1219149310_6.png
2022, smart精灵#1  ,15.49-28.49万,"4,606辆",https://img3.bitautoimg.com/autoalbum/files/20240914/113/202409145091629673111396081_6.png
2022, 海马S5  停售 ,6.98-10.98万,"4,590辆",https://img1.bitautoimg.com/autoalbum/files/20230710/996/202307103931898438999623733_6.png
2022, VGV U70  ,7.79-11.69万,"4,570辆",https://img4.bitautoimg.com/autoalbum/files/20230710/842/202307104740898482684254833_6.png
2022, 红旗E-HS9  ,50.98-77.98万,"4,540辆",https://img3.bitautoimg.com/autoalbum/files/20221125/929/202211253126936932192936473_6.png
2022, 宝骏510  停售 ,5.38-7.38万,"4,459辆",https://img2.bitautoimg.com/autoalbum/files/20190114/680/0420116809_6.png
2022, 炫界Pro EV  ,11.99-17.66万,"4,256辆",https://img1.bitautoimg.com/autoalbum/files/20231229/577/202312297571384287257725044_6.png
2022, 威马EX5  停售 ,14.98-19.98万,"4,234辆",https://img3.bitautoimg.com/autoalbum/files/20230710/421/202307105460898518242151669_6.png
2022, 皓影 e:PHEV  ,22.59-26.99万,"4,197辆",https://img3.bitautoimg.com/autoalbum/files/20231008/260/20231008780672946926031504_6.png
2022, 名爵ZS  停售 ,8.58-9.98万,"4,104辆",https://img1.bitautoimg.com/autoalbum/files/20220808/365/202208084248997193936538289_6.png
2022, 奔驰EQB  ,35.20-42.80万,"4,065辆",https://img3.bitautoimg.com/autoalbum/files/20240904/354/202409047701544224235430716_6.png
2022, 奥迪Q4 e-tron  ,28.99-36.71万,"4,000辆",https://img1.bitautoimg.com/autoalbum/files/20231205/538/202312053399175815253864385_6.png
2022, AION LX  ,28.66-46.96万,"3,991辆",https://img3.bitautoimg.com/autoalbum/files/20231102/277/202311024057891304127703683_6.png
2022, 领克01 EM-P  ,21.18-22.38万,"3,974辆",https://img3.bitautoimg.com/autoalbum/files/20240813/39/202408134738354482703907438_6.png
2022, 启辰星  ,12.66-14.96万,"3,892辆",https://img3.bitautoimg.com/autoalbum/files/20221213/431/202212132798091201343180680_6.png
2022, 长安欧尚Z6新能源  ,15.58-17.58万,"3,801辆",https://img3.bitautoimg.com/autoalbum/files/20230614/867/202306143259672978186715166_6.png
2022, 揽巡  ,24.29-29.99万,"3,797辆",https://img2.bitautoimg.com/autoalbum/files/20230912/166/202309122643450135916602997_6.png
2022, 极狐 阿尔法T  ,18.58-28.08万,"3,775辆",https://img3.bitautoimg.com/autoalbum/files/20230811/479/202308113877173674947923359_6.png
2022, 长安欧尚CX70  停售 ,7.69-10.09万,"3,731辆",https://img3.bitautoimg.com/autoalbum/files/20181218/289/0516082898_6.png
2022, e:NP1 极湃1  ,17.50-21.80万,"3,608辆",https://img4.bitautoimg.com/autoalbum/files/20220516/686/202205161764270171968625569_6.png
2022, 风行T5  ,6.99-13.99万,"3,582辆",https://img1.bitautoimg.com/autoalbum/files/20230526/979/202305265320508666897999233_6.png
2022, 胜达  ,19.58-26.88万,"3,522辆",https://img1.bitautoimg.com/autoalbum/files/20241009/156/202410095847846980215660688_6.png
2022, 宋  停售 ,6.98-9.38万,"3,505辆",https://img2.bitautoimg.com/autoalbum/files/20190102/976/0332109769_6.png
2022, 英菲尼迪QX50  ,35.08-39.18万,"3,423辆",https://img2.bitautoimg.com/autoalbum/files/20231205/150/202312056718176302215076920_6.png
2022, 奔驰EQA  ,32.20万,"3,422辆",https://img3.bitautoimg.com/autoalbum/files/20240809/167/202408091911317041116757295_6.png
2022, 长安欧尚科赛3  停售 ,5.99-7.69万,"3,419辆",https://img4.bitautoimg.com/autoalbum/files/20230710/811/202307104507898470481103723_6.png
2022, 昂扬  ,15.29-17.89万,"3,344辆",https://img2.bitautoimg.com/autoalbum/files/20221130/70/202211303634979059807054987_6.png
2022, 开拓者  ,19.49-26.69万,"3,312辆",https://img1.bitautoimg.com/autoalbum/files/20230711/938/20230711529904117493844666_6.png
2022, 大指挥官  停售 ,23.98-32.98万,"3,301辆",https://img3.bitautoimg.com/autoalbum/files/20230710/79/202307106783898602707919107_6.png
2022, 奔驰EQC  停售 ,49.19-57.98万,"3,172辆",https://img2.bitautoimg.com/autoalbum/files/20230710/580/202307104062898447158069599_6.png
2022, 飞凡R7  ,18.99-22.99万,"3,151辆",https://img1.bitautoimg.com/autoalbum/files/20231121/110/202311211433053285711005777_6.png
2022, 吉利几何M6  ,14.98-18.98万,"3,144辆",https://img4.bitautoimg.com/autoalbum/files/20221108/256/202211083535788979425645147_6.png
2022, 沃尔沃XC60 插电混动  ,52.39-60.39万,"3,110辆",https://img1.bitautoimg.com/autoalbum/files/20240826/42/202408265702466355304298303_6.png
2022, 威兰达 插电混动  ,26.78-30.18万,"3,077辆",https://img3.bitautoimg.com/autoalbum/files/20230710/667/202307106662898593666703400_6.png
2022, ZR-V 致在  ,15.99-22.89万,"3,037辆",https://img3.bitautoimg.com/autoalbum/files/20221125/420/202211253076936778042022606_6.png
2022, SWM斯威X7  停售 ,8.49-10.59万,"3,016辆",https://img1.bitautoimg.com/autoalbum/files/20181218/936/0521339365_6.png
2022, 天际ME5  停售 ,13.88万,"3,016辆",https://img1.bitautoimg.com/autoalbum/files/20221213/95/202212132588090997709545242_6.png
2022, 海马S7  停售 ,9.88-12.68万,"2,880辆",https://img4.bitautoimg.com/autoalbum/files/20180810/626/1058496266_6.png
2022, 星越S  停售 ,13.57-17.17万,"2,784辆",https://img1.bitautoimg.com/autoalbum/files/20231102/647/202311024054891293764748082_6.png
2022, RAV4荣放 双擎E+  ,24.88-29.78万,"2,687辆",https://img4.bitautoimg.com/autoalbum/files/20221125/64/202211253499937147406442564_6.png
2022, 东南DX3  停售 ,6.96-12.99万,"2,387辆",https://img4.bitautoimg.com/autoalbum/files/20181010/791/0557397914_6.png
2022, IQ锐歌  ,29.77-41.97万,"2,366辆",https://img1.bitautoimg.com/autoalbum/files/20221208/847/202212081776046610984767843_6.png
2022, 撼路者  停售 ,27.58-37.48万,"2,356辆",https://img1.bitautoimg.com/autoalbum/files/20230710/704/202307105508898520770489024_6.png
2022, 奔腾T99  ,13.49-18.69万,"2,344辆",https://img3.bitautoimg.com/autoalbum/files/20221125/672/202211252878936432267208496_6.png
2022, 长安CS95  ,17.59-19.99万,"2,301辆",https://img4.bitautoimg.com/autoalbum/files/20230214/725/202302142864635854772513998_6.png
2022, 星迈罗  ,13.99-16.49万,"2,257辆",https://img3.bitautoimg.com/autoalbum/files/20220926/294/202209265311418914629423760_6.png
2022, 昂科拉  停售 ,14.59-15.59万,"2,174辆",https://img4.bitautoimg.com/autoalbum/files/20230710/518/202307104389898464651898301_6.png
2022, 北京X3  ,暂无,"2,034辆",https://img1.bitautoimg.com/autoalbum/files/20190702/477/0557364771_6.png
2022, 飞凡MARVEL R  停售 ,22.98-26.98万,"2,018辆",https://img4.bitautoimg.com/autoalbum/files/20230710/32/202307106450898578203263560_6.png
2022, VGV U70Pro  ,7.78-11.58万,"1,983辆",https://img2.bitautoimg.com/autoalbum/files/20221206/511/20221206963029561551172984_6.png
2022, 广汽本田VE-1  ,15.98-18.6799万,"1,877辆",https://img2.bitautoimg.com/autoalbum/files/20230710/285/202307107217898634428568556_6.png
2022, 奥迪Q2L e-tron  ,24.38万,"1,841辆",https://img2.bitautoimg.com/autoalbum/files/20230710/700/202307104044898445870034571_6.png
2022, 沃尔沃XC40新能源  ,28.29-32.20万,"1,836辆",https://img1.bitautoimg.com/autoalbum/files/20231207/813/202312072736191705881312382_6.png
2022, 护卫舰07  ,17.98-25.98万,"1,805辆",https://img1.bitautoimg.com/autoalbum/files/20240402/720/202404023215202736972082979_6.png
2022, 奥迪Q5 e-tron  ,29.85-43.25万,"1,721辆",https://img1.bitautoimg.com/autoalbum/files/20240704/260/202407041776006534726063718_6.png
2022, 雪铁龙C3-XR  停售 ,11.39万,"1,670辆",https://img4.bitautoimg.com/autoalbum/files/20190122/699/0612386993_6.png
2022, 广汽丰田铂智4X  ,17.98-23.88万,"1,624辆",https://img4.bitautoimg.com/autoalbum/files/20231205/657/202312052579175681765793057_6.png
2022, 奔腾B70S  ,10.99-14.29万,"1,612辆",https://img4.bitautoimg.com/autoalbum/files/20220113/729/202201136203925272957972_6.png
2022, 劲炫  停售 ,9.98-13.98万,"1,578辆",https://img1.bitautoimg.com/autoalbum/files/20221213/185/202212134889091914618540290_6.png
2022, 荣威RX8  停售 ,16.88-22.88万,"1,576辆",https://img1.bitautoimg.com/autoalbum/files/20181218/837/0537148378_6.png
2022, 思皓X8 PLUS  ,10.98-17.98万,"1,575辆",https://img1.bitautoimg.com/autoalbum/files/20220825/431/202208254921141912043115421_6.png
2022, 长安欧尚科赛  停售 ,8.68-15.28万,"1,506辆",https://img1.bitautoimg.com/autoalbum/files/20181218/793/0538047938_6.png
2022, 玛奇朵  停售 ,15.58-16.98万,"1,501辆",https://img1.bitautoimg.com/autoalbum/files/20230710/630/202307106525898583763096381_6.png
2022, 长安欧尚X70A  停售 ,5.99-7.49万,"1,395辆",https://img2.bitautoimg.com/autoalbum/files/20181218/574/0533255746_6.png
2022, 玛奇朵PHEV  停售 ,17.88-18.98万,"1,389辆",https://img1.bitautoimg.com/autoalbum/files/20230710/312/202307106789898603131295438_6.png
2022, 发现运动版 插电混动  ,40.98万,"1,267辆",https://img2.bitautoimg.com/autoalbum/files/20240529/477/202405291773696574147712588_6.png
2022, 起亚KX5  停售 ,16.28-19.18万,"1,243辆",https://img1.bitautoimg.com/autoalbum/files/20221213/373/202212133147091430237300936_6.png
2022, 马自达CX-8  停售 ,25.88-33.08万,"1,227辆",https://img2.bitautoimg.com/autoalbum/files/20190114/281/0428402819_6.png
2022, 冒险家 PHEV  停售 ,30.98-34.58万,"1,215辆",https://img2.bitautoimg.com/autoalbum/files/20230710/18/202307106790898603201850952_6.png
2022, ARIYA艾睿雅  ,19.99-28.29万,"1,205辆",https://img1.bitautoimg.com/autoalbum/files/20231123/982/202311233797073318498204584_6.png
2022, 星越L 增程电动版  停售 ,23.97-25.37万,"1,205辆",https://img4.bitautoimg.com/autoalbum/files/20230724/92/202307245275018705709277830_6.png
2022, 一汽丰田bZ4X  ,19.98-28.48万,"1,166辆",https://img3.bitautoimg.com/autoalbum/files/20221227/705/202212275255212946070567260_6.png
2022, 奕歌  停售 ,13.88万,"1,146辆",https://img3.bitautoimg.com/autoalbum/files/20190114/452/0425404522_6.png
2022, 狮铂拓界  ,17.98-23.78万,"1,137辆",https://img1.bitautoimg.com/autoalbum/files/20221130/522/202211306731980607452227067_6.png
2022, 讴歌RDX  停售 ,36.60-39.60万,"1,135辆",https://img4.bitautoimg.com/autoalbum/files/20230710/851/202307103951898440285175742_6.png
2022, 北京BJ80  ,29.49-39.80万,"1,131辆",https://img1.bitautoimg.com/autoalbum/files/20230710/464/202307105795898533746479321_6.png
2022, VGV U75 PLUS  ,11.79-15.19万,"1,123辆",https://img3.bitautoimg.com/autoalbum/files/20231123/188/202311233810073371618851619_6.png
2022, 领克05 EM-P  ,22.38万,"1,111辆",https://img3.bitautoimg.com/autoalbum/files/20230512/468/202305127063388156446896662_6.png
2022, 指南者  停售 ,13.98-20.98万,"1,073辆",https://img3.bitautoimg.com/autoalbum/files/20230710/732/202307106354898570773246136_6.png
2022, 森雅R7  ,7.98-8.98万,"1,006辆",https://img1.bitautoimg.com/autoalbum/files/20230510/765/202305101283368313076574453_6.png
2022, MG领航  停售 ,9.98-15.98万,991辆,https://img1.bitautoimg.com/autoalbum/files/20230710/737/202307106194898559073775442_6.png
2022, 揽胜极光 插电混动  ,42.98万,955辆,https://img1.bitautoimg.com/autoalbum/files/20230325/224/202303251660971585622432252_6.png
2022, 海马8S  ,7.99-13.69万,927辆,https://img3.bitautoimg.com/autoalbum/files/20190328/580/0614035803_6.png
2022, 沃尔沃C40  ,29.20-34.20万,870辆,https://img1.bitautoimg.com/autoalbum/files/20221125/583/202211253575937519058385994_6.png
2022, 开瑞K60  停售 ,5.99-6.69万,833辆,https://img4.bitautoimg.com/autoalbum/files/20221213/594/202212134568091777659466209_6.png
2022, 东南DX5  停售 ,6.99-9.99万,820辆,https://img1.bitautoimg.com/autoalbum/files/20230710/263/202307104524898471326389436_6.png
2022, 奥迪e-tron  ,54.68-64.88万,781辆,https://img2.bitautoimg.com/autoalbum/files/20221214/267/20221214946098897526734969_6.png
2022, 创界  停售 ,13.99-17.99万,773辆,https://img4.bitautoimg.com/autoalbum/files/20230710/543/202307104048898446154382970_6.png
2022, 奕泽 E进擎  停售 ,22.58-25.38万,770辆,https://img4.bitautoimg.com/autoalbum/files/20230710/503/202307105565898523950330325_6.png
2022, 奥迪Q6  ,46.76-61.56万,758辆,https://img4.bitautoimg.com/autoalbum/files/20240119/775/202401192218565710377507635_6.png
2022, 爱驰U5  停售 ,16.69-24.99万,753辆,https://img1.bitautoimg.com/autoalbum/files/20220805/554/202208051390967229755467944_6.png
2022, 讴歌CDX  停售 ,22.98-34.98万,752辆,https://img4.bitautoimg.com/autoalbum/files/20230710/98/202307105725898530609815829_6.png
2022, 英菲尼迪QX60  ,37.88-51.88万,745辆,https://img2.bitautoimg.com/autoalbum/files/20240430/336/202404302615444840433656651_6.png
2022, 现代ix25  停售 ,10.58-13.68万,743辆,https://img1.bitautoimg.com/autoalbum/files/20230710/280/202307104662898478328028640_6.png
2022, 萨瓦纳  停售 ,13.53-36.00万,726辆,https://img3.bitautoimg.com/autoalbum/files/20180810/650/0323446500_6.png
2022, 上汽大通MAXUS D90 Pro  停售 ,17.98-23.98万,671辆,https://img1.bitautoimg.com/autoalbum/files/20231121/639/202311213244055395963960074_6.png
2022, 微蓝7  停售 ,19.78-21.78万,660辆,https://img3.bitautoimg.com/autoalbum/files/20230710/83/202307105838898535908385128_6.png
2022, 大通D60  ,暂无,652辆,https://img2.bitautoimg.com/autoalbum/files/20230920/592/202309201219517862359250986_6.png
2022, 阿图柯  停售 ,19.98-22.98万,631辆,https://img2.bitautoimg.com/autoalbum/files/20220325/652/202203252903820226165252121_6.png
2022, 自由光  停售 ,26.18万,543辆,https://img2.bitautoimg.com/autoalbum/files/20190114/790/0416507902_6.png
2022, 开瑞K60EV  停售 ,19.88-20.88万,504辆,https://img4.bitautoimg.com/autoalbum/files/20180808/540/1113415406_6.png
2022, 睿蓝9  ,15.99-19.99万,499辆,https://img3.bitautoimg.com/autoalbum/files/20230113/70/20230113398357536207057557_6.png
2022, 东南DX7  停售 ,11.99-13.99万,493辆,https://img2.bitautoimg.com/autoalbum/files/20221214/266/20221214957098957126661637_6.png
2022, 奔腾T33  停售 ,8.59-10.59万,491辆,https://img1.bitautoimg.com/autoalbum/files/20230710/786/202307104399898465278670893_6.png
2022, 北京BJ90  ,47.80-49.80万,486辆,https://img1.bitautoimg.com/autoalbum/files/20190114/517/0431405179_6.png
2022, 丰田C-HR EV  停售 ,22.58-24.98万,477辆,https://img4.bitautoimg.com/autoalbum/files/20230710/454/202307105388898515145412407_6.png
2022, 观致7  停售 ,10.98-15.98万,454辆,https://img1.bitautoimg.com/autoalbum/files/20230710/77/202307105998898547007747437_6.png
2022, MG领航 PHEV  停售 ,16.38-18.38万,452辆,https://img4.bitautoimg.com/autoalbum/files/20230710/825/202307106353898570682546019_6.png
2022, 云度π1  ,7.98万,416辆,https://img3.bitautoimg.com/autoalbum/files/20221104/191/202211047404756132519124180_6.png
2022, 缤越PHEV  停售 ,11.98-13.58万,411辆,https://img1.bitautoimg.com/autoalbum/files/20221125/806/202211253502937165580628920_6.png
2022, 野马EC60  停售 ,12.99-16.99万,341辆,https://img1.bitautoimg.com/autoalbum/files/20230710/52/202307105609898525905284267_6.png
2022, 马自达CX-30 EV  停售 ,15.98-20.18万,334辆,https://img3.bitautoimg.com/autoalbum/files/20221214/209/202212141713100145620921096_6.png
2022, 启辰T60 EV  ,18.98万,323辆,https://img3.bitautoimg.com/autoalbum/files/20230710/113/202307104889898490311355608_6.png
2022, 大蚂蚁  停售 ,15.66-18.38万,296辆,https://img2.bitautoimg.com/autoalbum/files/20221213/380/202212133160091449138074232_6.png
2022, 锐际 插电混动  ,21.00万,284辆,https://img3.bitautoimg.com/autoalbum/files/20221214/452/202212141731100307445226333_6.png
2022, 北京BJ30  ,9.99-13.69万,273辆,https://img4.bitautoimg.com/autoalbum/files/20240522/732/202405224818638217773245404_6.png
2022, 鲸  停售 ,16.68-19.28万,266辆,https://img2.bitautoimg.com/autoalbum/files/20220919/201/202209194122358046620104555_6.png
2022, 长安欧尚科赛Pro  停售 ,8.59-15.29万,256辆,https://img3.bitautoimg.com/autoalbum/files/20230710/70/202307106134898555307021059_6.png
2022, 宝骏RS-5  停售 ,9.78-13.58万,255辆,https://img1.bitautoimg.com/autoalbum/files/20190129/207/0926272072_6.png
2022, 上汽大通MAXUS D90  停售 ,15.67-24.90万,226辆,https://img2.bitautoimg.com/autoalbum/files/20190102/456/1038544569_6.png
2022, 凯翼昆仑iHD  ,10.99-18.24万,208辆,https://img3.bitautoimg.com/autoalbum/files/20240625/136/202406253547929186513660274_6.png
2022, 智己LS7  ,28.98-45.98万,189辆,https://img1.bitautoimg.com/autoalbum/files/20240809/609/202408092320317218760934238_6.png
2022, 云度π3  停售 ,暂无,188辆,https://img1.bitautoimg.com/autoalbum/files/20181218/969/0530119695_6.png
2022, 风光ix5  ,10.98-16.59万,181辆,https://img4.bitautoimg.com/autoalbum/files/20221214/143/202212141718100174814355530_6.png
2022, 名爵eHS  停售 ,18.98-21.98万,179辆,https://img3.bitautoimg.com/autoalbum/files/20230710/177/202307104774898485217718208_6.png
2022, 腾势X 插电混动  停售 ,28.98-31.98万,175辆,https://img2.bitautoimg.com/autoalbum/files/20230710/402/202307104887898490240247088_6.png
2022, 起亚KX7  停售 ,21.48-27.68万,173辆,https://img2.bitautoimg.com/autoalbum/files/20181010/264/0620142646_6.png
2022, 云逸 C4 AIRCROSS  停售 ,12.68-13.68万,140辆,https://img4.bitautoimg.com/autoalbum/files/20181218/999/0538419991_6.png
2022, 名爵HS  停售 ,11.98万,139辆,https://img3.bitautoimg.com/autoalbum/files/20190114/823/0426228238_6.png
2022, 合创007  ,29.98万,132辆,https://img2.bitautoimg.com/autoalbum/files/20230710/65/202307106000898547106598735_6.png
2022, 天逸 C5 AIRCROSS 插电混动  停售 ,23.17万,132辆,https://img1.bitautoimg.com/autoalbum/files/20220919/20/202209191603355466902013330_6.png
2022, 大指挥官PHEV  停售 ,30.98万,127辆,https://img4.bitautoimg.com/autoalbum/files/20230710/812/202307106784898602781290845_6.png
2022, 风光E1  停售 ,6.18-7.38万,121辆,https://img2.bitautoimg.com/autoalbum/files/20230710/364/202307104744898482936409859_6.png
2022, 风光ix7  停售 ,15.59-16.59万,117辆,https://img2.bitautoimg.com/autoalbum/files/20221214/224/202212141723100226922470395_6.png
2022, 大家6 插电混动  停售 ,18.98万,113辆,https://img4.bitautoimg.com/autoalbum/files/20220623/664/202206234542598555166459002_6.png
2022, 捷途X70S EV  停售 ,暂无,108辆,https://img1.bitautoimg.com/autoalbum/files/20230710/255/202307104181898455025592226_6.png
2022, 本田X-NV  停售 ,16.98-17.98万,104辆,https://img3.bitautoimg.com/autoalbum/files/20190606/960/0413199604_6.png
2022, 大乘G60E  停售 ,18.18万,100辆,https://img4.bitautoimg.com/autoalbum/files/20190429/314/0303293141_6.png
2022, 自由侠  停售 ,14.98-18.98万,96辆,https://img3.bitautoimg.com/autoalbum/files/20230710/186/202307104739898482618604511_6.png
2022, 大家6 纯电动  停售 ,19.98-22.98万,93辆,https://img3.bitautoimg.com/autoalbum/files/20220623/120/202206231218595197812058383_6.png
2022, 启辰T90  停售 ,11.88-15.48万,84辆,https://img1.bitautoimg.com/autoalbum/files/20230710/908/202307104693898479390866070_6.png
2022, DS 7  ,24.99-32.99万,80辆,https://img1.bitautoimg.com/autoalbum/files/20221214/177/202212141721100200917733901_6.png
2022, 红旗国耀  ,136.58-202.87万,80辆,https://img3.bitautoimg.com/autoalbum/files/20221214/554/202212141451099943855490536_6.png
2022, 红旗E-HS3  停售 ,22.58-26.58万,70辆,https://img4.bitautoimg.com/autoalbum/files/20240415/257/202404158171319426725742689_6.png
2022, 思皓E40X  停售 ,16.08-17.08万,67辆,https://img1.bitautoimg.com/autoalbum/files/20230710/229/202307106660898593522992003_6.png
2022, 国机智骏GX5  停售 ,11.58-13.98万,66辆,https://img2.bitautoimg.com/autoalbum/files/20230710/600/202307104746898483060066669_6.png
2022, 标致e2008  停售 ,16.60-18.80万,61辆,https://img1.bitautoimg.com/autoalbum/files/20230710/303/202307104794898486230395550_6.png
2022, 凯翼X3  停售 ,6.89-7.59万,60辆,https://img3.bitautoimg.com/autoalbum/files/20230710/366/202307106503898582236675597_6.png
2022, 北汽昌河Q35  停售 ,5.99-8.99万,60辆,https://img1.bitautoimg.com/autoalbum/files/20181010/173/0603271730_6.png
2022, 赛力斯SF5  停售 ,23.68-26.68万,51辆,https://img2.bitautoimg.com/autoalbum/files/20230710/756/202307106648898592675684823_6.png
2022, EUNIQ 6 纯电动  停售 ,16.28-20.28万,45辆,https://img4.bitautoimg.com/autoalbum/files/20230710/405/202307105584898524740501549_6.png
2022, 标致4008 PHEV  停售 ,24.97-25.97万,40辆,https://img1.bitautoimg.com/autoalbum/files/20230710/839/202307106533898584283979418_6.png
2022, 星越PHEV  停售 ,15.58-19.68万,35辆,https://img3.bitautoimg.com/autoalbum/files/20230710/113/202307104056898446711381311_6.png
2022, 宝马X1 插电混动  停售 ,39.98万,34辆,https://img2.bitautoimg.com/autoalbum/files/20220518/162/20220518612284484316203432_6.png
2022, 宝骏530  停售 ,7.08-9.38万,33辆,https://img2.bitautoimg.com/autoalbum/files/20230710/159/202307104712898480715942928_6.png
2022, EUNIQ 6 插电混动  停售 ,15.98-19.98万,30辆,https://img1.bitautoimg.com/autoalbum/files/20230710/127/202307105585898524812730692_6.png
2022, 森雅R8  停售 ,7.49-8.99万,28辆,https://img3.bitautoimg.com/autoalbum/files/20230710/945/202307106514898582994550216_6.png
2022, 北汽新能源EX  停售 ,8.49-10.39万,21辆,https://img3.bitautoimg.com/autoalbum/files/20181010/404/0518264043_6.png
2022, 北京X5  停售 ,7.99-11.99万,13辆,https://img3.bitautoimg.com/autoalbum/files/20230710/936/202307105878898537193611715_6.png
2022, 爱驰U6  停售 ,暂无,12辆,https://img4.bitautoimg.com/autoalbum/files/20230710/598/202307106740898599659853233_6.png
2022, 阿维塔11  ,27.99-42.99万,9辆,https://img2.bitautoimg.com/autoalbum/files/20240606/338/202406061824764650733816071_6.png
2022, 威马EX6  停售 ,暂无,6辆,https://img1.bitautoimg.com/autoalbum/files/20230710/275/202307104946898493627598787_6.png
2022, 奔腾E01  ,19.68-22.88万,6辆,https://img3.bitautoimg.com/autoalbum/files/20230710/352/202307105959898544535232736_6.png
2022, 瑞虎3xe  停售 ,暂无,3辆,https://img1.bitautoimg.com/autoalbum/files/20181218/630/0536056307_6.png
2022, 瑞虎e  停售 ,10.88-13.78万,3辆,https://img3.bitautoimg.com/autoalbum/files/20230710/780/202307104170898454278084959_6.png
2022, 哈弗F7  停售 ,11.18-15.18万,2辆,https://img3.bitautoimg.com/autoalbum/files/20230710/348/202307106067898550834812290_6.png
2022, 昂希诺 纯电动  停售 ,17.28-19.88万,2辆,https://img2.bitautoimg.com/autoalbum/files/20230710/188/202307104647898477418810059_6.png
2022, 名爵EZS  停售 ,11.98-14.98万,1辆,https://img3.bitautoimg.com/autoalbum/files/20190122/125/1056371252_6.png
2022, 领克02 PHEV  停售 ,18.27-19.77万,1辆,https://img4.bitautoimg.com/autoalbum/files/20220915/999/202209152023322625099922675_6.png
2023, Model Y  ,24.99-35.49万,"456,394辆",https://img4.bitautoimg.com/autoalbum/files/20240430/762/202404304470447135976235644_6.png
2023, 宋PLUS新能源  ,12.98-18.98万,"390,213辆",https://img3.bitautoimg.com/autoalbum/files/20241203/242/202412036834322044824297172_6.png
2023, 元PLUS  ,11.98-14.78万,"309,835辆",https://img1.bitautoimg.com/autoalbum/files/20240402/505/202404023230202753650519356_6.png
2023, 长安CS75PLUS  ,12.19-14.99万,"245,450辆",https://img3.bitautoimg.com/autoalbum/files/20241009/131/202410094056846207213175650_6.png
2023, AION Y  ,10.98-18.98万,"235,717辆",https://img1.bitautoimg.com/autoalbum/files/20230912/187/202309122237449984118730579_6.png
2023, 哈弗H6  ,9.89-14.69万,"218,245辆",https://img3.bitautoimg.com/autoalbum/files/20240416/41/202404163973324755304156027_6.png
2023, 宋Pro新能源  ,10.98-14.28万,"209,690辆",https://img2.bitautoimg.com/autoalbum/files/20241016/329/202410163134906987032912358_6.png
2023, 本田CR-V  ,18.59-26.39万,"194,376辆",https://img2.bitautoimg.com/autoalbum/files/20221202/572/20221202788996122857266696_6.png
2023, 锋兰达  ,12.58-18.48万,"183,175辆",https://img4.bitautoimg.com/autoalbum/files/20230424/420/202304242164230302242025495_6.png
2023, RAV4荣放  ,16.98-26.38万,"182,059辆",https://img2.bitautoimg.com/autoalbum/files/20230505/179/20230505372325257917932314_6.png
2023, 途观L  ,18.68-26.68万,"161,450辆",https://img1.bitautoimg.com/autoalbum/files/20240605/445/202406054394757927044523813_6.png
2023, 星越L  ,13.72-18.52万,"160,087辆",https://img4.bitautoimg.com/autoalbum/files/20240925/668/202409258110725689866810760_6.png
2023, 威兰达  ,17.38-26.48万,"143,383辆",https://img1.bitautoimg.com/autoalbum/files/20230424/173/202304242240230329417337096_6.png
2023, 卡罗拉锐放  ,12.98-18.48万,"142,846辆",https://img1.bitautoimg.com/autoalbum/files/20230912/441/202309123308450459244172135_6.png
2023, 唐新能源  ,17.98-26.98万,"140,861辆",https://img1.bitautoimg.com/autoalbum/files/20240402/768/202404023184202650076815957_6.png
